,J1,J2,J3,J4,J5,J6
533,-1.5152275562286377,-0.829926609992981,-1.562435269355774,-1.980385184288025,1.4651917219161987,0.13486281037330627
534,-1.5157405138015747,-0.8298153281211853,-1.5628862380981445,-1.979390025138855,1.465013027191162,0.1345358043909073
535,-1.516256332397461,-0.8297046422958374,-1.5633379220962524,-1.9783929586410522,1.4648360013961792,0.13420599699020386
536,-1.516775369644165,-0.829594612121582,-1.5637903213500977,-1.9773939847946167,1.4646602869033813,0.13387322425842285
537,-1.5172971487045288,-0.8294851779937744,-1.5642433166503906,-1.9763931035995483,1.4644861221313477,0.1335376352071762
538,-1.5178219079971313,-0.829376220703125,-1.564697504043579,-1.9753907918930054,1.4643135070800781,0.13319937884807587
539,-1.5183496475219727,-0.8292679786682129,-1.5651521682739258,-1.9743865728378296,1.4641424417495728,0.13285818696022034
540,-1.5188806056976318,-0.829160213470459,-1.5656077861785889,-1.9733799695968628,1.463973045349121,0.13251402974128723
541,-1.5194141864776611,-0.8290531635284424,-1.5660641193389893,-1.9723714590072632,1.4638049602508545,0.132167249917984
542,-1.5199506282806396,-0.8289465308189392,-1.566521167755127,-1.9713619947433472,1.4636383056640625,0.13181793689727783
543,-1.520490288734436,-0.8288404941558838,-1.5669794082641602,-1.970349669456482,1.4634734392166138,0.13146550953388214
544,-1.5210328102111816,-0.8287351727485657,-1.5674381256103516,-1.969335913658142,1.4633100032806396,0.13111039996147156
545,-1.5215785503387451,-0.8286305069923401,-1.5678975582122803,-1.9683202505111694,1.4631484746932983,0.13075211644172668
546,-1.5221269130706787,-0.8285263180732727,-1.5683577060699463,-1.9673022031784058,1.4629878997802734,0.13039150834083557
547,-1.5226786136627197,-0.8284227848052979,-1.5688188076019287,-1.9662832021713257,1.4628294706344604,0.1300276815891266
548,-1.5232328176498413,-0.8283197283744812,-1.5692808628082275,-1.9652618169784546,1.462672233581543,0.12966150045394897
549,-1.5237904787063599,-0.8282175660133362,-1.5697431564331055,-1.9642385244369507,1.4625169038772583,0.1292920559644699
550,-1.524350643157959,-0.8281157612800598,-1.570206880569458,-1.9632128477096558,1.4623630046844482,0.12892021238803864
551,-1.5249141454696655,-0.8280146718025208,-1.5706710815429688,-1.962185263633728,1.4622106552124023,0.12854528427124023
552,-1.5254801511764526,-0.8279139995574951,-1.5711359977722168,-1.961157202720642,1.4620596170425415,0.128167986869812
553,-1.5260496139526367,-0.8278142213821411,-1.5716019868850708,-1.9601253271102905,1.4619108438491821,0.12778745591640472
554,-1.526621699333191,-0.8277149796485901,-1.572068452835083,-1.9590929746627808,1.4617631435394287,0.12740452587604523
555,-1.5271971225738525,-0.8276164531707764,-1.572535753250122,-1.9580577611923218,1.4616174697875977,0.12701839208602905
556,-1.5277750492095947,-0.8275182843208313,-1.5730040073394775,-1.9570211172103882,1.4614731073379517,0.12662993371486664
557,-1.5283561944961548,-0.8274208307266235,-1.5734728574752808,-1.9559825658798218,1.4613304138183594,0.12623843550682068
558,-1.528939962387085,-0.8273240923881531,-1.5739426612854004,-1.9549421072006226,1.4611892700195312,0.1258445829153061
559,-1.529527187347412,-0.8272280097007751,-1.5744130611419678,-1.9538992643356323,1.4610497951507568,0.12544743716716766
560,-1.5301169157028198,-0.8271322846412659,-1.5748846530914307,-1.9528549909591675,1.4609121084213257,0.12504790723323822
561,-1.530709981918335,-0.8270374536514282,-1.5753566026687622,-1.9518088102340698,1.4607760906219482,0.12464533001184464
562,-1.5313055515289307,-0.8269431591033936,-1.575829267501831,-1.9507602453231812,1.4606415033340454,0.12424042075872421
563,-1.5319045782089233,-0.8268495798110962,-1.5763031244277954,-1.9497102499008179,1.4605088233947754,0.12383224070072174
564,-1.5325061082839966,-0.8267565965652466,-1.5767773389816284,-1.9486583471298218,1.46037757396698,0.12342178821563721
565,-1.5331107378005981,-0.8266642689704895,-1.5772526264190674,-1.9476035833358765,1.4602479934692383,0.12300845980644226
566,-1.5337183475494385,-0.8265725374221802,-1.5777286291122437,-1.9465478658676147,1.4601202011108398,0.12259234488010406
567,-1.5343291759490967,-0.8264815807342529,-1.5782053470611572,-1.945489764213562,1.4599943161010742,0.12217327952384949
568,-1.534942626953125,-0.8263911008834839,-1.5786830186843872,-1.9444297552108765,1.4598699808120728,0.12175174802541733
569,-1.535559058189392,-0.8263013958930969,-1.5791614055633545,-1.943367838859558,1.4597471952438354,0.12132749706506729
570,-1.5361781120300293,-0.8262121081352234,-1.5796406269073486,-1.942304015159607,1.4596258401870728,0.12090082466602325
571,-1.5368006229400635,-0.8261237740516663,-1.580120325088501,-1.941238284111023,1.459506630897522,0.12047094851732254
572,-1.5374256372451782,-0.8260359764099121,-1.5806007385253906,-1.9401711225509644,1.4593888521194458,0.12003876268863678
573,-1.5380538702011108,-0.8259488344192505,-1.5810824632644653,-1.9391010999679565,1.459272861480713,0.11960366368293762
574,-1.5386849641799927,-0.8258623480796814,-1.5815646648406982,-1.938029170036316,1.4591585397720337,0.11916592717170715
575,-1.5393189191818237,-0.8257764577865601,-1.5820480585098267,-1.9369553327560425,1.4590461254119873,0.11872536689043045
576,-1.5399558544158936,-0.825691282749176,-1.5825316905975342,-1.9358800649642944,1.4589353799819946,0.11828228831291199
577,-1.540595531463623,-0.8256067633628845,-1.5830161571502686,-1.9348028898239136,1.4588260650634766,0.11783667653799057
578,-1.5412381887435913,-0.8255229592323303,-1.5835015773773193,-1.9337233304977417,1.4587185382843018,0.1173882782459259
579,-1.541883945465088,-0.8254397511482239,-1.5839879512786865,-1.9326413869857788,1.4586129188537598,0.11693709343671799
580,-1.5425325632095337,-0.8253572583198547,-1.584474802017212,-1.9315580129623413,1.4585092067718506,0.11648326367139816
581,-1.5431841611862183,-0.8252755999565125,-1.5849623680114746,-1.9304732084274292,1.4584070444107056,0.11602669209241867
582,-1.543838620185852,-0.8251944184303284,-1.5854511260986328,-1.9293850660324097,1.4583066701889038,0.11556750535964966
583,-1.544495701789856,-0.8251140117645264,-1.5859401226043701,-1.928296446800232,1.4582078456878662,0.11510596424341202
584,-1.5451557636260986,-0.8250340819358826,-1.5864300727844238,-1.927204966545105,1.4581109285354614,0.1146417111158371
585,-1.5458190441131592,-0.8249549865722656,-1.586921215057373,-1.9261115789413452,1.4580157995224,0.11417452991008759
586,-1.5464847087860107,-0.824876606464386,-1.5874125957489014,-1.9250162839889526,1.457922339439392,0.11370522528886795
587,-1.5471538305282593,-0.8247988820075989,-1.5879051685333252,-1.9239190816879272,1.4578306674957275,0.11323269456624985
588,-1.5478254556655884,-0.8247218132019043,-1.5883982181549072,-1.922819972038269,1.4577409029006958,0.11275796592235565
589,-1.5485000610351562,-0.8246454000473022,-1.5888923406600952,-1.921718955039978,1.4576528072357178,0.11228057742118835
590,-1.5491777658462524,-0.824569821357727,-1.5893868207931519,-1.9206160306930542,1.457566738128662,0.11180032789707184
591,-1.5498578548431396,-0.8244948983192444,-1.5898823738098145,-1.9195107221603394,1.4574819803237915,0.1113179475069046
592,-1.5505410432815552,-0.8244205713272095,-1.5903784036636353,-1.91840398311615,1.4573991298675537,0.11083271354436874
593,-1.55122709274292,-0.8243468999862671,-1.5908757448196411,-1.9172943830490112,1.4573183059692383,0.11034493893384933
594,-1.5519158840179443,-0.8242741227149963,-1.5913734436035156,-1.9161838293075562,1.4572389125823975,0.10985476523637772
595,-1.5526078939437866,-0.8242020010948181,-1.591871738433838,-1.91507089138031,1.457161784172058,0.10936162620782852
596,-1.553302526473999,-0.8241304159164429,-1.5923713445663452,-1.913955569267273,1.457086205482483,0.10886619985103607
597,-1.5540000200271606,-0.8240598440170288,-1.592871069908142,-1.9128388166427612,1.4570125341415405,0.10836809873580933
598,-1.5547003746032715,-0.823989748954773,-1.5933719873428345,-1.9117201566696167,1.4569405317306519,0.10786757618188858
599,-1.555403709411621,-0.8239203691482544,-1.5938738584518433,-1.9105991125106812,1.4568705558776855,0.10736425966024399
600,-1.5561096668243408,-0.8238518238067627,-1.5943760871887207,-1.9094761610031128,1.456802248954773,0.10685866326093674
601,-1.5568186044692993,-0.8237839937210083,-1.5948790311813354,-1.9083513021469116,1.4567358493804932,0.10635048896074295
602,-1.5575302839279175,-0.8237167000770569,-1.5953831672668457,-1.9072245359420776,1.456671118736267,0.1058397889137268
603,-1.5582449436187744,-0.8236503005027771,-1.5958876609802246,-1.9060958623886108,1.4566084146499634,0.10532643646001816
604,-1.5589622259140015,-0.8235845565795898,-1.59639310836792,-1.904964804649353,1.456547498703003,0.10481075942516327
605,-1.5596824884414673,-0.8235196471214294,-1.5968992710113525,-1.9038318395614624,1.4564884901046753,0.10429241508245468
606,-1.5604054927825928,-0.823455274105072,-1.5974063873291016,-1.9026974439620972,1.4564311504364014,0.10377170890569687
607,-1.561131238937378,-0.8233917355537415,-1.597914218902588,-1.9015601873397827,1.4563758373260498,0.1032484918832779
608,-1.5618599653244019,-0.823328971862793,-1.5984225273132324,-1.9004215002059937,1.456322193145752,0.10272274166345596
609,-1.5625911951065063,-0.8232669234275818,-1.5989315509796143,-1.89928138256073,1.456270456314087,0.10219474136829376
610,-1.5633254051208496,-0.8232054114341736,-1.5994417667388916,-1.898138403892517,1.4562205076217651,0.10166414827108383
611,-1.5640623569488525,-0.8231449723243713,-1.5999524593353271,-1.8969935178756714,1.4561725854873657,0.10113106667995453
612,-1.5648024082183838,-0.8230851888656616,-1.6004639863967896,-1.8958467245101929,1.4561266899108887,0.10059532523155212
613,-1.565544605255127,-0.8230258822441101,-1.6009762287139893,-1.8946985006332397,1.4560821056365967,0.10005766898393631
614,-1.566290020942688,-0.8229676485061646,-1.6014889478683472,-1.8935478925704956,1.4560399055480957,0.09951717406511307
615,-1.5670380592346191,-0.8229098320007324,-1.6020030975341797,-1.8923953771591187,1.4559993743896484,0.09897445887327194
616,-1.567789077758789,-0.8228530883789062,-1.6025176048278809,-1.8912404775619507,1.4559608697891235,0.0984291061758995
617,-1.5685425996780396,-0.8227970004081726,-1.6030325889587402,-1.890084147453308,1.4559240341186523,0.09788153320550919
618,-1.5692988634109497,-0.8227414488792419,-1.6035490036010742,-1.8889254331588745,1.4558889865875244,0.09733159840106964
619,-1.570057988166809,-0.8226868510246277,-1.6040656566619873,-1.887764811515808,1.4558560848236084,0.09677916020154953
620,-1.5708199739456177,-0.8226332068443298,-1.6045830249786377,-1.8866022825241089,1.4558249711990356,0.09622427076101303
621,-1.571584701538086,-0.8225800395011902,-1.6051013469696045,-1.8854378461837769,1.4557960033416748,0.0956670343875885
622,-1.5723518133163452,-0.8225277066230774,-1.6056203842163086,-1.8842710256576538,1.4557685852050781,0.09510765224695206
623,-1.5731219053268433,-0.8224762082099915,-1.60614013671875,-1.883102297782898,1.4557433128356934,0.09454567730426788
624,-1.5738948583602905,-0.8224254250526428,-1.6066603660583496,-1.8819326162338257,1.4557198286056519,0.09398137778043747
625,-1.5746700763702393,-0.8223752975463867,-1.6071817874908447,-1.8807600736618042,1.4556981325149536,0.09341508895158768
626,-1.5754482746124268,-0.8223260641098022,-1.6077035665512085,-1.87958562374115,1.4556783437728882,0.09284605830907822
627,-1.576229453086853,-0.8222776055335999,-1.6082265377044678,-1.8784087896347046,1.4556609392166138,0.09227463603019714
628,-1.5770128965377808,-0.8222299814224243,-1.6087497472763062,-1.8772310018539429,1.455644965171814,0.09170123189687729
629,-1.5777993202209473,-0.8221830725669861,-1.6092736721038818,-1.8760508298873901,1.455631136894226,0.09112522006034851
630,-1.5785882472991943,-0.8221369385719299,-1.6097989082336426,-1.8748677968978882,1.4556190967559814,0.09054716676473618
631,-1.5793797969818115,-0.8220915794372559,-1.6103243827819824,-1.8736838102340698,1.4556089639663696,0.08996684104204178
632,-1.580174207687378,-0.8220470547676086,-1.6108508110046387,-1.8724974393844604,1.4556008577346802,0.08938413113355637
633,-1.580971121788025,-0.8220032453536987,-1.6113778352737427,-1.8713096380233765,1.4555946588516235,0.08879916369915009
634,-1.581770658493042,-0.8219602108001709,-1.611905813217163,-1.8701194524765015,1.4555902481079102,0.08821208029985428
635,-1.5825730562210083,-0.8219179511070251,-1.6124343872070312,-1.8689268827438354,1.4555881023406982,0.08762244135141373
636,-1.5833779573440552,-0.8218767046928406,-1.6129634380340576,-1.867733359336853,1.4555875062942505,0.08703082799911499
637,-1.5841856002807617,-0.8218360543251038,-1.6134934425354004,-1.8665369749069214,1.455588936805725,0.08643680065870285
638,-1.5849958658218384,-0.8217962980270386,-1.614024043083191,-1.8653391599655151,1.4555926322937012,0.085840605199337
639,-1.5858087539672852,-0.8217572569847107,-1.6145555973052979,-1.8641389608383179,1.455597996711731,0.08524220436811447
640,-1.5866243839263916,-0.8217191696166992,-1.6150877475738525,-1.8629368543624878,1.4556055068969727,0.0846414566040039
641,-1.5874425172805786,-0.8216817378997803,-1.6156206130981445,-1.861732840538025,1.4556149244308472,0.08403865247964859
642,-1.5882631540298462,-0.8216450810432434,-1.616154432296753,-1.8605269193649292,1.455626130104065,0.08343370258808136
643,-1.5890862941741943,-0.8216092586517334,-1.6166887283325195,-1.8593190908432007,1.4556392431259155,0.08282667398452759
644,-1.5899122953414917,-0.821574330329895,-1.617223858833313,-1.8581088781356812,1.4556546211242676,0.08221730589866638
645,-1.5907405614852905,-0.821540117263794,-1.6177594661712646,-1.8568977117538452,1.4556715488433838,0.08160606026649475
646,-1.5915718078613281,-0.821506917476654,-1.618295669555664,-1.8556841611862183,1.4556907415390015,0.08099226653575897
647,-1.5924053192138672,-0.8214743733406067,-1.618833065032959,-1.854467749595642,1.4557117223739624,0.08037665486335754
648,-1.593241810798645,-0.8214427828788757,-1.619370698928833,-1.8532508611679077,1.4557349681854248,0.07975850999355316
649,-1.5940805673599243,-0.8214120268821716,-1.6199092864990234,-1.852030634880066,1.4557600021362305,0.07913854718208313
650,-1.5949217081069946,-0.8213818669319153,-1.6204488277435303,-1.8508089780807495,1.4557867050170898,0.07851660996675491
651,-1.5957657098770142,-0.8213527202606201,-1.6209886074066162,-1.8495858907699585,1.4558159112930298,0.07789226621389389
652,-1.5966120958328247,-0.821324348449707,-1.6215295791625977,-1.8483604192733765,1.4558467864990234,0.07726603001356125
653,-1.5974611043930054,-0.821296751499176,-1.6220710277557373,-1.8471325635910034,1.455879807472229,0.07663757354021072
654,-1.5983126163482666,-0.821270227432251,-1.622612714767456,-1.845903754234314,1.4559146165847778,0.07600715011358261
655,-1.5991665124893188,-0.8212443590164185,-1.6231554746627808,-1.8446725606918335,1.455951452255249,0.07537470757961273
656,-1.6000231504440308,-0.8212193846702576,-1.6236989498138428,-1.8434394598007202,1.4559904336929321,0.07474000751972198
657,-1.6008821725845337,-0.8211953043937683,-1.6242430210113525,-1.8422044515609741,1.456031084060669,0.07410340756177902
658,-1.6017435789108276,-0.8211719393730164,-1.6247880458831787,-1.840967059135437,1.4560738801956177,0.07346492260694504
659,-1.6026073694229126,-0.8211494088172913,-1.6253337860107422,-1.839727759361267,1.4561187028884888,0.07282449305057526
660,-1.6034740209579468,-0.8211278915405273,-1.6258797645568848,-1.8384870290756226,1.4561655521392822,0.07218164950609207
661,-1.6043428182601929,-0.8211071491241455,-1.6264269351959229,-1.8372443914413452,1.456214189529419,0.07153725624084473
662,-1.605214238166809,-0.8210871815681458,-1.6269745826721191,-1.8359988927841187,1.4562649726867676,0.07089056819677353
663,-1.6060880422592163,-0.8210681080818176,-1.6275227069854736,-1.8347524404525757,1.4563177824020386,0.0702420026063919
664,-1.6069642305374146,-0.8210498094558716,-1.628071904182434,-1.8335040807724,1.4563724994659424,0.06959164142608643
665,-1.607843279838562,-0.8210326433181763,-1.628621220588684,-1.8322538137435913,1.4564292430877686,0.06893882900476456
666,-1.6087242364883423,-0.821016252040863,-1.629171371459961,-1.8310011625289917,1.456488013267517,0.06828463077545166
667,-1.6096079349517822,-0.8210006356239319,-1.6297225952148438,-1.8297466039657593,1.456548810005188,0.0676281601190567
668,-1.6104940176010132,-0.8209858536720276,-1.6302745342254639,-1.8284896612167358,1.4566115140914917,0.06696983426809311
669,-1.6113823652267456,-0.820972204208374,-1.630826473236084,-1.827231764793396,1.4566763639450073,0.06630976498126984
670,-1.6122733354568481,-0.820959210395813,-1.63137948513031,-1.8259719610214233,1.4567430019378662,0.06564747542142868
671,-1.6131665706634521,-0.8209471702575684,-1.6319332122802734,-1.8247097730636597,1.4568119049072266,0.06498353183269501
672,-1.614061951637268,-0.8209357857704163,-1.6324877738952637,-1.8234456777572632,1.4568824768066406,0.06431788951158524
673,-1.614959955215454,-0.8209255337715149,-1.633042812347412,-1.8221796751022339,1.456955075263977,0.06365014612674713
674,-1.6158602237701416,-0.8209160566329956,-1.6335984468460083,-1.82091224193573,1.4570300579071045,0.06298060715198517
675,-1.6167628765106201,-0.8209074139595032,-1.634155035018921,-1.8196419477462769,1.457106590270996,0.06230931356549263
676,-1.6176679134368896,-0.8208997249603271,-1.6347119808197021,-1.8183706998825073,1.4571853876113892,0.06163611263036728
677,-1.6185754537582397,-0.8208930492401123,-1.6352694034576416,-1.817097544670105,1.4572663307189941,0.06096084788441658
678,-1.6194849014282227,-0.8208872079849243,-1.635827660560608,-1.8158224821090698,1.4573488235473633,0.06028425320982933
679,-1.6203973293304443,-0.820882260799408,-1.6363868713378906,-1.8145445585250854,1.457433819770813,0.059605300426483154
680,-1.6213114261627197,-0.8208782076835632,-1.636946439743042,-1.8132656812667847,1.4575204849243164,0.058925047516822815
681,-1.6222281455993652,-0.8208749294281006,-1.6375067234039307,-1.8119844198226929,1.4576094150543213,0.05824277549982071
682,-1.6231473684310913,-0.8208727240562439,-1.6380677223205566,-1.8107017278671265,1.4577003717422485,0.057558584958314896
683,-1.6240684986114502,-0.8208712935447693,-1.6386291980743408,-1.8094171285629272,1.457793116569519,0.05687297508120537
684,-1.6249918937683105,-0.8208708763122559,-1.6391913890838623,-1.8081306219100952,1.457887887954712,0.05618560314178467
685,-1.6259177923202515,-0.8208713531494141,-1.639754295349121,-1.8068417310714722,1.4579848051071167,0.05549635365605354
686,-1.6268458366394043,-0.8208726644515991,-1.6403177976608276,-1.8055509328842163,1.4580836296081543,0.054805487394332886
687,-1.627776026725769,-0.8208749890327454,-1.6408817768096924,-1.804259181022644,1.4581844806671143,0.05411296710371971
688,-1.6287086009979248,-0.8208780884742737,-1.641446828842163,-1.8029645681381226,1.4582873582839966,0.05341861769556999
689,-1.6296435594558716,-0.8208822011947632,-1.6420122385025024,-1.8016685247421265,1.4583923816680908,0.052722539752721786
690,-1.6305806636810303,-0.8208873867988586,-1.642578125,-1.8003710508346558,1.4584991931915283,0.052024759352207184
691,-1.6315199136734009,-0.8208933472633362,-1.6431448459625244,-1.799071192741394,1.4586082696914673,0.051325466483831406
692,-1.6324613094329834,-0.8209001421928406,-1.643712043762207,-1.7977699041366577,1.45871901512146,0.050624553114175797
693,-1.633405089378357,-0.8209080100059509,-1.644279956817627,-1.7964662313461304,1.4588321447372437,0.04992184415459633
694,-1.6343510150909424,-0.8209167718887329,-1.6448484659194946,-1.7951611280441284,1.4589473009109497,0.049217525869607925
695,-1.6352990865707397,-0.8209264278411865,-1.6454179286956787,-1.7938536405563354,1.4590643644332886,0.048511672765016556
696,-1.63624906539917,-0.8209370374679565,-1.645987629890442,-1.7925447225570679,1.4591832160949707,0.047804467380046844
697,-1.6372015476226807,-0.8209486603736877,-1.6465580463409424,-1.7912338972091675,1.4593043327331543,0.04709530621767044
698,-1.6381561756134033,-0.8209611773490906,-1.6471288204193115,-1.7899216413497925,1.4594274759292603,0.04638461768627167
699,-1.6391128301620483,-0.820974588394165,-1.647700548171997,-1.7886070013046265,1.459552526473999,0.04567248374223709
700,-1.6400717496871948,-0.8209890723228455,-1.6482727527618408,-1.7872909307479858,1.4596796035766602,0.044958654791116714
701,-1.6410325765609741,-0.8210045099258423,-1.6488455533981323,-1.7859729528427124,1.4598087072372437,0.04424351081252098
702,-1.6419955492019653,-0.8210207223892212,-1.6494191884994507,-1.784652590751648,1.4599395990371704,0.0435267873108387
703,-1.642960786819458,-0.8210379481315613,-1.6499931812286377,-1.7833307981491089,1.4600727558135986,0.042808398604393005
704,-1.643928050994873,-0.8210561871528625,-1.6505680084228516,-1.782007098197937,1.4602080583572388,0.042088642716407776
705,-1.6448975801467896,-0.8210754990577698,-1.6511430740356445,-1.7806819677352905,1.4603452682495117,0.04136710241436958
706,-1.6458688974380493,-0.8210955262184143,-1.651719093322754,-1.779354453086853,1.4604843854904175,0.04064444825053215
707,-1.6468425989151,-0.82111656665802,-1.652295708656311,-1.778025507926941,1.4606255292892456,0.039920032024383545
708,-1.6478182077407837,-0.8211387395858765,-1.6528726816177368,-1.776694655418396,1.4607688188552856,0.03919423371553421
709,-1.6487956047058105,-0.8211617469787598,-1.6534502506256104,-1.7753623723983765,1.4609140157699585,0.03846734017133713
710,-1.6497753858566284,-0.8211857676506042,-1.6540284156799316,-1.774027705192566,1.4610611200332642,0.03773859143257141
711,-1.6507569551467896,-0.8212106227874756,-1.6546075344085693,-1.7726911306381226,1.4612103700637817,0.03700869530439377
712,-1.6517406702041626,-0.8212366104125977,-1.6551868915557861,-1.7713531255722046,1.4613616466522217,0.03627719357609749
713,-1.652726650238037,-0.8212636709213257,-1.6557666063308716,-1.7700132131576538,1.461514949798584,0.03554417937994003
714,-1.6537142992019653,-0.8212915658950806,-1.656347393989563,-1.7686718702316284,1.4616702795028687,0.03481006622314453
715,-1.6547040939331055,-0.8213205933570862,-1.656928539276123,-1.767328143119812,1.4618276357650757,0.03407438471913338
716,-1.6556956768035889,-0.8213503956794739,-1.6575102806091309,-1.765982985496521,1.461986780166626,0.033337585628032684
717,-1.6566896438598633,-0.8213813304901123,-1.6580924987792969,-1.7646363973617554,1.4621483087539673,0.03259911388158798
718,-1.6576850414276123,-0.8214132785797119,-1.658674955368042,-1.763287901878357,1.4623113870620728,0.031859736889600754
719,-1.6586828231811523,-0.8214461207389832,-1.6592586040496826,-1.7619370222091675,1.4624768495559692,0.031118610873818398
720,-1.659682273864746,-0.8214799761772156,-1.6598427295684814,-1.7605847120285034,1.4626439809799194,0.030376454815268517
721,-1.6606839895248413,-0.8215148448944092,-1.6604273319244385,-1.7592304944992065,1.462813377380371,0.02963266894221306
722,-1.6616873741149902,-0.821550726890564,-1.6610125303268433,-1.7578743696212769,1.4629848003387451,0.028887858614325523
723,-1.6626924276351929,-0.8215875625610352,-1.6615982055664062,-1.7565172910690308,1.4631577730178833,0.02814202383160591
724,-1.663699746131897,-0.8216254711151123,-1.662184476852417,-1.7551578283309937,1.463333249092102,0.027394523844122887
725,-1.6647088527679443,-0.8216643929481506,-1.662771224975586,-1.753796935081482,1.463510513305664,0.026645969599485397
726,-1.665719985961914,-0.8217042684555054,-1.6633585691452026,-1.7524341344833374,1.463689923286438,0.025895942002534866
727,-1.6667327880859375,-0.8217452168464661,-1.6639466285705566,-1.7510689496994019,1.4638711214065552,0.025144971907138824
728,-1.6677474975585938,-0.8217871785163879,-1.6645350456237793,-1.74970281124115,1.4640543460845947,0.02439269609749317
729,-1.6687642335891724,-0.821830153465271,-1.6651240587234497,-1.7483347654342651,1.4642397165298462,0.02363908663392067
730,-1.6697826385498047,-0.8218741416931152,-1.6657135486602783,-1.7469652891159058,1.4644269943237305,0.02288447692990303
731,-1.6708029508590698,-0.8219192028045654,-1.6663036346435547,-1.7455934286117554,1.4646164178848267,0.022128555923700333
732,-1.6718251705169678,-0.821965217590332,-1.6668944358825684,-1.7442201375961304,1.4648076295852661,0.02137145772576332
733,-1.6728488206863403,-0.8220122456550598,-1.6674854755401611,-1.7428454160690308,1.465000867843628,0.020613521337509155
734,-1.673874855041504,-0.8220604658126831,-1.6680768728256226,-1.7414687871932983,1.4651962518692017,0.01985391229391098
735,-1.6749022006988525,-0.8221095204353333,-1.6686694622039795,-1.740090250968933,1.4653931856155396,0.019093671813607216
736,-1.6759315729141235,-0.8221597075462341,-1.6692619323730469,-1.7387102842330933,1.4655925035476685,0.01833214983344078
737,-1.6769626140594482,-0.8222110271453857,-1.6698553562164307,-1.7373284101486206,1.4657937288284302,0.01756945066154003
738,-1.6779954433441162,-0.8222631216049194,-1.670449137687683,-1.7359451055526733,1.4659968614578247,0.01680576242506504
739,-1.6790300607681274,-0.8223166465759277,-1.6710431575775146,-1.7345603704452515,1.4662020206451416,0.016040869057178497
740,-1.6800663471221924,-0.8223708271980286,-1.6716384887695312,-1.7331727743148804,1.4664092063903809,0.015275124460458755
741,-1.681104302406311,-0.8224262595176697,-1.6722335815429688,-1.7317842245101929,1.4666180610656738,0.014508318156003952
742,-1.6821439266204834,-0.8224826455116272,-1.6728296279907227,-1.7303937673568726,1.4668290615081787,0.013740540482103825
743,-1.6831855773925781,-0.8225402235984802,-1.6734259128570557,-1.7290018796920776,1.4670422077178955,0.012971377931535244
744,-1.684228777885437,-0.8225988745689392,-1.6740226745605469,-1.727608561515808,1.4672571420669556,0.012201426550745964
745,-1.6852736473083496,-0.8226584196090698,-1.674620270729065,-1.7262128591537476,1.467474341392517,0.01143045723438263
746,-1.6863203048706055,-0.822719156742096,-1.675218105316162,-1.7248157262802124,1.4676932096481323,0.01065835915505886
747,-1.6873685121536255,-0.8227808475494385,-1.6758167743682861,-1.7234166860580444,1.4679139852523804,0.009885499253869057
748,-1.6884183883666992,-0.8228436708450317,-1.6764155626296997,-1.72201669216156,1.4681369066238403,0.009111645631492138
749,-1.6894700527191162,-0.8229076862335205,-1.6770148277282715,-1.7206147909164429,1.468361735343933,0.008336665108799934
750,-1.6905232667922974,-0.8229725956916809,-1.6776149272918701,-1.7192105054855347,1.4685885906219482,0.00756083196029067
751,-1.6915780305862427,-0.8230386972427368,-1.6782151460647583,-1.7178057432174683,1.4688172340393066,0.006784174591302872
752,-1.6926344633102417,-0.8231058716773987,-1.6788158416748047,-1.7163985967636108,1.469048023223877,0.006006503943353891
753,-1.6936924457550049,-0.823173999786377,-1.679417610168457,-1.7149895429611206,1.469280481338501,0.0052280486561357975
754,-1.6947518587112427,-0.8232434391975403,-1.6800191402435303,-1.713579535484314,1.4695149660110474,0.004448845516890287
755,-1.6958134174346924,-0.8233137726783752,-1.68062162399292,-1.7121671438217163,1.4697517156600952,0.003668274497613311
756,-1.696876049041748,-0.8233851790428162,-1.6812243461608887,-1.7107537984848022,1.4699900150299072,0.002887255745008588
757,-1.697940468788147,-0.8234578371047974,-1.6818276643753052,-1.7093385457992554,1.4702304601669312,0.0021051676012575626
758,-1.6990063190460205,-0.823531448841095,-1.6824314594268799,-1.7079213857650757,1.470472812652588,0.001322452211752534
759,-1.7000735998153687,-0.8236061930656433,-1.6830356121063232,-1.7065032720565796,1.470716953277588,0.0005389522993937135
760,-1.7011425495147705,-0.8236820697784424,-1.683640480041504,-1.7050827741622925,1.4709630012512207,-0.0002455195935908705
761,-1.702212929725647,-0.8237589597702026,-1.6842457056045532,-1.7036608457565308,1.4712110757827759,-0.0010307016782462597
762,-1.7032852172851562,-0.8238371014595032,-1.6848514080047607,-1.7022374868392944,1.471461296081543,-0.0018169009126722813
763,-1.7043585777282715,-0.8239163160324097,-1.6854573488235474,-1.7008126974105835,1.4717131853103638,-0.0026036230847239494
764,-1.7054338455200195,-0.8239966034889221,-1.6860642433166504,-1.6993855237960815,1.4719672203063965,-0.003391415346413851
765,-1.7065101861953735,-0.8240780234336853,-1.6866710186004639,-1.6979578733444214,1.4722228050231934,-0.004179565701633692
766,-1.7075880765914917,-0.8241604566574097,-1.6872786283493042,-1.696527361869812,1.4724806547164917,-0.00496860034763813
767,-1.7086673974990845,-0.8242440819740295,-1.6878867149353027,-1.6950958967208862,1.4727400541305542,-0.0057583218440413475
768,-1.7097481489181519,-0.8243289589881897,-1.6884946823120117,-1.6936630010604858,1.4730015993118286,-0.006548718083649874
