,J1,J2,J3,J4,J5,J6
5822,-0.4579607546329498,-0.4210409224033355,-2.007744789123535,-1.8728841543197632,1.317854404449463,0.8448626399040222
5823,-0.4574805796146393,-0.4210153222084045,-2.0077857971191406,-1.8728846311569212,1.3176041841506958,0.8452548384666443
5824,-0.4569999277591705,-0.4209895730018616,-2.007826328277588,-1.872886061668396,1.3173537254333496,0.8456475138664246
5825,-0.4565192759037018,-0.4209638833999634,-2.007866859436035,-1.8728874921798704,1.3171032667160034,0.8460401892662048
5826,-0.4560381472110748,-0.4209381341934204,-2.0079073905944824,-1.8728893995285036,1.3168524503707886,0.8464332818984985
5827,-0.4555567800998688,-0.4209124147891998,-2.0079479217529297,-1.872891306877136,1.3166017532348633,0.8468266725540161
5828,-0.4550754129886627,-0.4208867847919464,-2.007988452911377,-1.8728927373886108,1.3163508176803589,0.8472200632095337
5829,-0.4545933306217193,-0.420861005783081,-2.008028745651245,-1.87289559841156,1.316099762916565,0.8476142287254333
5830,-0.454111248254776,-0.4208353757858276,-2.0080690383911133,-1.872897982597351,1.315848469734192,0.8480082750320435
5831,-0.4536291658878326,-0.4208098351955414,-2.0081095695495605,-1.8729008436203003,1.3155972957611084,0.8484025001525879
5832,-0.453146368265152,-0.4207842648029327,-2.0081496238708496,-1.8729037046432493,1.3153456449508667,0.8487972021102905
5833,-0.4526635706424713,-0.4207585752010345,-2.0081899166107178,-1.872907042503357,1.315094232559204,0.8491921424865723
5834,-0.4521805346012115,-0.4207329154014587,-2.008229970932007,-1.8729108572006223,1.3148424625396729,0.8495872020721436
5835,-0.4516972601413727,-0.4207073450088501,-2.008270263671875,-1.872914671897888,1.314590573310852,0.849982500076294
5836,-0.4512137472629547,-0.4206817150115967,-2.008310317993164,-1.8729184865951536,1.3143386840820312,0.8503780364990234
5837,-0.4507297575473785,-0.420656144618988,-2.008350133895874,-1.8729227781295776,1.3140865564346311,0.8507741093635559
5838,-0.4502455294132232,-0.4206304848194122,-2.008390426635742,-1.8729270696640012,1.3138341903686523,0.8511703014373779
5839,-0.4497615396976471,-0.4206050038337707,-2.008430242538452,-1.8729313611984253,1.3135820627212524,0.8515663146972656
5840,-0.4492765963077545,-0.4205793142318725,-2.008470058441162,-1.872937083244324,1.3133294582366943,0.8519632816314697
5841,-0.448791891336441,-0.4205538630485534,-2.008509874343872,-1.872942328453064,1.3130768537521362,0.8523600101470947
5842,-0.4483067095279693,-0.4205282330513,-2.008549928665161,-1.872947096824646,1.3128241300582886,0.8527573347091675
5843,-0.4478215277194977,-0.4205027520656585,-2.008589506149292,-1.8729528188705444,1.3125712871551514,0.8531544804573059
5844,-0.4473358690738678,-0.4204771816730499,-2.008629322052002,-1.8729585409164429,1.3123183250427246,0.8535521626472473
5845,-0.4468499720096588,-0.4204517006874084,-2.008668899536133,-1.8729652166366575,1.3120651245117188,0.8539502024650574
5846,-0.4463638365268707,-0.420426070690155,-2.0087087154388428,-1.8729714155197144,1.3118118047714231,0.8543482422828674
5847,-0.4458774626255035,-0.4204007387161255,-2.0087480545043945,-1.8729780912399288,1.311558485031128,0.8547467589378357
5848,-0.4453908503055572,-0.4203751981258392,-2.0087876319885254,-1.872984766960144,1.311304807662964,0.8551454544067383
5849,-0.4449039995670318,-0.4203496873378753,-2.008827209472656,-1.872991919517517,1.3110512495040894,0.8555444478988647
5850,-0.4444169104099273,-0.4203241765499115,-2.008866548538208,-1.87299907207489,1.3107974529266355,0.8559435606002808
5851,-0.4439293444156647,-0.4202987253665924,-2.0089056491851807,-1.87300717830658,1.3105435371398926,0.856343150138855
5852,-0.4434420168399811,-0.4202733039855957,-2.0089449882507324,-1.8730148077011108,1.3102896213531494,0.8567426204681396
5853,-0.4429539740085602,-0.4202478229999542,-2.008984327316284,-1.8730229139328003,1.310035228729248,0.8571426272392273
5854,-0.4424659311771393,-0.4202224016189575,-2.009023666381836,-1.8730310201644895,1.3097810745239258,0.857542872428894
5855,-0.4419776499271393,-0.4201969504356384,-2.0090627670288086,-1.8730396032333372,1.3095266819000244,0.8579431176185608
5856,-0.4414888918399811,-0.4201714396476745,-2.0091021060943604,-1.873048186302185,1.309272050857544,0.8583439588546753
5857,-0.4410001337528229,-0.4201461970806122,-2.009140968322754,-1.873057723045349,1.3090174198150637,0.8587449193000793
5858,-0.4405108988285064,-0.4201207160949707,-2.0091800689697266,-1.8730663061141968,1.308762550354004,0.859146237373352
5859,-0.44002166390419,-0.4200953841209411,-2.00921893119812,-1.873076319694519,1.3085076808929443,0.85954749584198
5860,-0.4395319521427154,-0.4200699627399444,-2.009258270263672,-1.873085379600525,1.3082526922225952,0.8599492907524109
5861,-0.4390420019626617,-0.4200446009635925,-2.0092968940734863,-1.8730958700180051,1.307997465133667,0.8603514432907104
5862,-0.438552051782608,-0.4200191795825958,-2.009335994720459,-1.873105883598328,1.3077422380447388,0.8607534766197205
5863,-0.438061386346817,-0.4199938774108886,-2.009374618530273,-1.873116374015808,1.307486653327942,0.8611562252044678
